*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/436.cactusADM-1804B.champsimtrace.xz
Heartbeat CPU  0 instructions:  482000000 cycles: 1024884821 heartbeat IPC: 0.52351 cumulative IPC: 0.39996 (Simulation time: 0 hr 21 min 35 sec) 
Heartbeat CPU  0 instructions:  483000001 cycles: 1026882465 heartbeat IPC: 0.50059 cumulative IPC: 0.40017 (Simulation time: 0 hr 21 min 38 sec) 
Heartbeat CPU  0 instructions:  484000000 cycles: 1028747390 heartbeat IPC: 0.53621 cumulative IPC: 0.40044 (Simulation time: 0 hr 21 min 41 sec) 
Heartbeat CPU  0 instructions:  485000001 cycles: 1030756843 heartbeat IPC: 0.49765 cumulative IPC: 0.40064 (Simulation time: 0 hr 21 min 43 sec) 
Heartbeat CPU  0 instructions:  486000001 cycles: 1032672019 heartbeat IPC: 0.52215 cumulative IPC: 0.40088 (Simulation time: 0 hr 21 min 46 sec) 
Heartbeat CPU  0 instructions:  487000000 cycles: 1034455705 heartbeat IPC: 0.56064 cumulative IPC: 0.40118 (Simulation time: 0 hr 21 min 49 sec) 
Heartbeat CPU  0 instructions:  488000000 cycles: 1036288059 heartbeat IPC: 0.54575 cumulative IPC: 0.40145 (Simulation time: 0 hr 21 min 52 sec) 
Heartbeat CPU  0 instructions:  489000001 cycles: 1043753347 heartbeat IPC: 0.13395 cumulative IPC: 0.39940 (Simulation time: 0 hr 21 min 55 sec) 
Heartbeat CPU  0 instructions:  490000003 cycles: 1053964740 heartbeat IPC: 0.09793 cumulative IPC: 0.39627 (Simulation time: 0 hr 21 min 58 sec) 
Heartbeat CPU  0 instructions:  491000001 cycles: 1055757491 heartbeat IPC: 0.55780 cumulative IPC: 0.39657 (Simulation time: 0 hr 22 min 1 sec) 
Heartbeat CPU  0 instructions:  492000000 cycles: 1057684345 heartbeat IPC: 0.51898 cumulative IPC: 0.39681 (Simulation time: 0 hr 22 min 3 sec) 
Heartbeat CPU  0 instructions:  493000000 cycles: 1059595093 heartbeat IPC: 0.52336 cumulative IPC: 0.39705 (Simulation time: 0 hr 22 min 6 sec) 
Heartbeat CPU  0 instructions:  494000002 cycles: 1061343697 heartbeat IPC: 0.57189 cumulative IPC: 0.39736 (Simulation time: 0 hr 22 min 9 sec) 
Heartbeat CPU  0 instructions:  495000000 cycles: 1063250639 heartbeat IPC: 0.52440 cumulative IPC: 0.39760 (Simulation time: 0 hr 22 min 12 sec) 
Heartbeat CPU  0 instructions:  496000000 cycles: 1065171028 heartbeat IPC: 0.52073 cumulative IPC: 0.39784 (Simulation time: 0 hr 22 min 14 sec) 
Heartbeat CPU  0 instructions:  497000001 cycles: 1066980928 heartbeat IPC: 0.55252 cumulative IPC: 0.39812 (Simulation time: 0 hr 22 min 17 sec) 
Heartbeat CPU  0 instructions:  498000001 cycles: 1068817251 heartbeat IPC: 0.54457 cumulative IPC: 0.39839 (Simulation time: 0 hr 22 min 20 sec) 
Heartbeat CPU  0 instructions:  499000001 cycles: 1070737126 heartbeat IPC: 0.52087 cumulative IPC: 0.39862 (Simulation time: 0 hr 22 min 22 sec) 
Heartbeat CPU  0 instructions:  500000000 cycles: 1072605144 heartbeat IPC: 0.53533 cumulative IPC: 0.39888 (Simulation time: 0 hr 22 min 25 sec) 
Heartbeat CPU  0 instructions:  501000002 cycles: 1074368722 heartbeat IPC: 0.56703 cumulative IPC: 0.39917 (Simulation time: 0 hr 22 min 28 sec) 
Heartbeat CPU  0 instructions:  502000002 cycles: 1076281856 heartbeat IPC: 0.52270 cumulative IPC: 0.39941 (Simulation time: 0 hr 22 min 31 sec) 
Heartbeat CPU  0 instructions:  503000002 cycles: 1078192406 heartbeat IPC: 0.52341 cumulative IPC: 0.39964 (Simulation time: 0 hr 22 min 33 sec) 
Heartbeat CPU  0 instructions:  504000000 cycles: 1079935834 heartbeat IPC: 0.57358 cumulative IPC: 0.39994 (Simulation time: 0 hr 22 min 36 sec) 
Heartbeat CPU  0 instructions:  505000002 cycles: 1081828268 heartbeat IPC: 0.52842 cumulative IPC: 0.40018 (Simulation time: 0 hr 22 min 39 sec) 
Heartbeat CPU  0 instructions:  506000002 cycles: 1083741865 heartbeat IPC: 0.52258 cumulative IPC: 0.40042 (Simulation time: 0 hr 22 min 42 sec) 
Heartbeat CPU  0 instructions:  507000001 cycles: 1085543369 heartbeat IPC: 0.55509 cumulative IPC: 0.40069 (Simulation time: 0 hr 22 min 44 sec) 
Heartbeat CPU  0 instructions:  508000000 cycles: 1087364375 heartbeat IPC: 0.54915 cumulative IPC: 0.40096 (Simulation time: 0 hr 22 min 47 sec) 
Heartbeat CPU  0 instructions:  509000000 cycles: 1089288241 heartbeat IPC: 0.51979 cumulative IPC: 0.40118 (Simulation time: 0 hr 22 min 50 sec) 
Heartbeat CPU  0 instructions:  510000003 cycles: 1091170758 heartbeat IPC: 0.53121 cumulative IPC: 0.40142 (Simulation time: 0 hr 22 min 52 sec) 
Heartbeat CPU  0 instructions:  511000001 cycles: 1093233976 heartbeat IPC: 0.48468 cumulative IPC: 0.40159 (Simulation time: 0 hr 22 min 55 sec) 
Heartbeat CPU  0 instructions:  512000000 cycles: 1107596033 heartbeat IPC: 0.06963 cumulative IPC: 0.39699 (Simulation time: 0 hr 22 min 59 sec) 
Heartbeat CPU  0 instructions:  513000000 cycles: 1110659838 heartbeat IPC: 0.32639 cumulative IPC: 0.39679 (Simulation time: 0 hr 23 min 2 sec) 
Heartbeat CPU  0 instructions:  514000001 cycles: 1112449104 heartbeat IPC: 0.55889 cumulative IPC: 0.39706 (Simulation time: 0 hr 23 min 4 sec) 
Heartbeat CPU  0 instructions:  515000002 cycles: 1114360012 heartbeat IPC: 0.52331 cumulative IPC: 0.39729 (Simulation time: 0 hr 23 min 7 sec) 
Heartbeat CPU  0 instructions:  516000000 cycles: 1116298990 heartbeat IPC: 0.51573 cumulative IPC: 0.39751 (Simulation time: 0 hr 23 min 10 sec) 
Heartbeat CPU  0 instructions:  517000002 cycles: 1118126292 heartbeat IPC: 0.54726 cumulative IPC: 0.39777 (Simulation time: 0 hr 23 min 12 sec) 
Heartbeat CPU  0 instructions:  518000000 cycles: 1119986613 heartbeat IPC: 0.53754 cumulative IPC: 0.39802 (Simulation time: 0 hr 23 min 15 sec) 
Heartbeat CPU  0 instructions:  519000000 cycles: 1121920938 heartbeat IPC: 0.51698 cumulative IPC: 0.39824 (Simulation time: 0 hr 23 min 18 sec) 
Heartbeat CPU  0 instructions:  520000000 cycles: 1123817483 heartbeat IPC: 0.52727 cumulative IPC: 0.39847 (Simulation time: 0 hr 23 min 21 sec) 
Heartbeat CPU  0 instructions:  521000003 cycles: 1125601994 heartbeat IPC: 0.56038 cumulative IPC: 0.39875 (Simulation time: 0 hr 23 min 23 sec) 
Heartbeat CPU  0 instructions:  522000001 cycles: 1127534877 heartbeat IPC: 0.51736 cumulative IPC: 0.39896 (Simulation time: 0 hr 23 min 26 sec) 
Heartbeat CPU  0 instructions:  523000001 cycles: 1129467033 heartbeat IPC: 0.51756 cumulative IPC: 0.39918 (Simulation time: 0 hr 23 min 29 sec) 
Heartbeat CPU  0 instructions:  524000000 cycles: 1131244180 heartbeat IPC: 0.56270 cumulative IPC: 0.39945 (Simulation time: 0 hr 23 min 31 sec) 
Heartbeat CPU  0 instructions:  525000000 cycles: 1133145814 heartbeat IPC: 0.52586 cumulative IPC: 0.39968 (Simulation time: 0 hr 23 min 34 sec) 
Heartbeat CPU  0 instructions:  526000002 cycles: 1135083334 heartbeat IPC: 0.51612 cumulative IPC: 0.39989 (Simulation time: 0 hr 23 min 37 sec) 
Heartbeat CPU  0 instructions:  527000002 cycles: 1136923400 heartbeat IPC: 0.54346 cumulative IPC: 0.40014 (Simulation time: 0 hr 23 min 40 sec) 
Heartbeat CPU  0 instructions:  528000000 cycles: 1138758169 heartbeat IPC: 0.54503 cumulative IPC: 0.40039 (Simulation time: 0 hr 23 min 42 sec) 
Heartbeat CPU  0 instructions:  529000001 cycles: 1140689944 heartbeat IPC: 0.51766 cumulative IPC: 0.40060 (Simulation time: 0 hr 23 min 45 sec) 
Heartbeat CPU  0 instructions:  530000002 cycles: 1142606248 heartbeat IPC: 0.52184 cumulative IPC: 0.40082 (Simulation time: 0 hr 23 min 48 sec) 
Heartbeat CPU  0 instructions:  531000001 cycles: 1144380483 heartbeat IPC: 0.56362 cumulative IPC: 0.40108 (Simulation time: 0 hr 23 min 50 sec) 
Heartbeat CPU  0 instructions:  532000000 cycles: 1146301727 heartbeat IPC: 0.52050 cumulative IPC: 0.40130 (Simulation time: 0 hr 23 min 53 sec) 
Heartbeat CPU  0 instructions:  533000002 cycles: 1148229947 heartbeat IPC: 0.51861 cumulative IPC: 0.40151 (Simulation time: 0 hr 23 min 56 sec) 
Heartbeat CPU  0 instructions:  534000003 cycles: 1157336574 heartbeat IPC: 0.10981 cumulative IPC: 0.39907 (Simulation time: 0 hr 23 min 59 sec) 
Heartbeat CPU  0 instructions:  535000000 cycles: 1165829517 heartbeat IPC: 0.11774 cumulative IPC: 0.39689 (Simulation time: 0 hr 24 min 2 sec) 
Heartbeat CPU  0 instructions:  536000000 cycles: 1167861255 heartbeat IPC: 0.49219 cumulative IPC: 0.39706 (Simulation time: 0 hr 24 min 5 sec) 
Heartbeat CPU  0 instructions:  537000000 cycles: 1169709426 heartbeat IPC: 0.54108 cumulative IPC: 0.39730 (Simulation time: 0 hr 24 min 8 sec) 
Heartbeat CPU  0 instructions:  538000003 cycles: 1171555757 heartbeat IPC: 0.54162 cumulative IPC: 0.39755 (Simulation time: 0 hr 24 min 11 sec) 
Heartbeat CPU  0 instructions:  539000000 cycles: 1173495226 heartbeat IPC: 0.51560 cumulative IPC: 0.39775 (Simulation time: 0 hr 24 min 13 sec) 
Heartbeat CPU  0 instructions:  540000000 cycles: 1175414822 heartbeat IPC: 0.52094 cumulative IPC: 0.39797 (Simulation time: 0 hr 24 min 16 sec) 
Heartbeat CPU  0 instructions:  541000000 cycles: 1177189782 heartbeat IPC: 0.56339 cumulative IPC: 0.39823 (Simulation time: 0 hr 24 min 19 sec) 
Heartbeat CPU  0 instructions:  542000000 cycles: 1179107777 heartbeat IPC: 0.52138 cumulative IPC: 0.39844 (Simulation time: 0 hr 24 min 21 sec) 
Heartbeat CPU  0 instructions:  543000002 cycles: 1181040302 heartbeat IPC: 0.51746 cumulative IPC: 0.39865 (Simulation time: 0 hr 24 min 24 sec) 
Heartbeat CPU  0 instructions:  544000000 cycles: 1182823314 heartbeat IPC: 0.56085 cumulative IPC: 0.39891 (Simulation time: 0 hr 24 min 27 sec) 
Heartbeat CPU  0 instructions:  545000001 cycles: 1184717377 heartbeat IPC: 0.52797 cumulative IPC: 0.39913 (Simulation time: 0 hr 24 min 30 sec) 
Heartbeat CPU  0 instructions:  546000001 cycles: 1186649244 heartbeat IPC: 0.51763 cumulative IPC: 0.39934 (Simulation time: 0 hr 24 min 32 sec) 
Heartbeat CPU  0 instructions:  547000000 cycles: 1188504004 heartbeat IPC: 0.53915 cumulative IPC: 0.39957 (Simulation time: 0 hr 24 min 35 sec) 
Heartbeat CPU  0 instructions:  548000000 cycles: 1190333084 heartbeat IPC: 0.54672 cumulative IPC: 0.39981 (Simulation time: 0 hr 24 min 38 sec) 
Heartbeat CPU  0 instructions:  549000001 cycles: 1192262941 heartbeat IPC: 0.51817 cumulative IPC: 0.40001 (Simulation time: 0 hr 24 min 41 sec) 
Heartbeat CPU  0 instructions:  550000000 cycles: 1194178475 heartbeat IPC: 0.52205 cumulative IPC: 0.40022 (Simulation time: 0 hr 24 min 43 sec) 
Heartbeat CPU  0 instructions:  551000001 cycles: 1195951287 heartbeat IPC: 0.56408 cumulative IPC: 0.40048 (Simulation time: 0 hr 24 min 46 sec) 
Heartbeat CPU  0 instructions:  552000000 cycles: 1197867821 heartbeat IPC: 0.52177 cumulative IPC: 0.40068 (Simulation time: 0 hr 24 min 49 sec) 
Heartbeat CPU  0 instructions:  553000002 cycles: 1199800793 heartbeat IPC: 0.51734 cumulative IPC: 0.40088 (Simulation time: 0 hr 24 min 51 sec) 
Heartbeat CPU  0 instructions:  554000002 cycles: 1201602482 heartbeat IPC: 0.55503 cumulative IPC: 0.40113 (Simulation time: 0 hr 24 min 54 sec) 
Heartbeat CPU  0 instructions:  555000003 cycles: 1203472761 heartbeat IPC: 0.53468 cumulative IPC: 0.40135 (Simulation time: 0 hr 24 min 57 sec) 
Heartbeat CPU  0 instructions:  556000000 cycles: 1207390233 heartbeat IPC: 0.25527 cumulative IPC: 0.40085 (Simulation time: 0 hr 25 min 0 sec) 
Heartbeat CPU  0 instructions:  557000002 cycles: 1221343784 heartbeat IPC: 0.07167 cumulative IPC: 0.39686 (Simulation time: 0 hr 25 min 4 sec) 
Heartbeat CPU  0 instructions:  558000003 cycles: 1223188621 heartbeat IPC: 0.54205 cumulative IPC: 0.39709 (Simulation time: 0 hr 25 min 6 sec) 
Heartbeat CPU  0 instructions:  559000000 cycles: 1225128972 heartbeat IPC: 0.51537 cumulative IPC: 0.39729 (Simulation time: 0 hr 25 min 9 sec) 
Heartbeat CPU  0 instructions:  560000000 cycles: 1227049862 heartbeat IPC: 0.52059 cumulative IPC: 0.39749 (Simulation time: 0 hr 25 min 12 sec) 
Heartbeat CPU  0 instructions:  561000002 cycles: 1228837683 heartbeat IPC: 0.55934 cumulative IPC: 0.39774 (Simulation time: 0 hr 25 min 14 sec) 
Heartbeat CPU  0 instructions:  562000002 cycles: 1230760394 heartbeat IPC: 0.52010 cumulative IPC: 0.39794 (Simulation time: 0 hr 25 min 17 sec) 
Heartbeat CPU  0 instructions:  563000001 cycles: 1232692975 heartbeat IPC: 0.51744 cumulative IPC: 0.39814 (Simulation time: 0 hr 25 min 20 sec) 
Heartbeat CPU  0 instructions:  564000000 cycles: 1234493460 heartbeat IPC: 0.55541 cumulative IPC: 0.39839 (Simulation time: 0 hr 25 min 23 sec) 
Heartbeat CPU  0 instructions:  565000003 cycles: 1236372532 heartbeat IPC: 0.53218 cumulative IPC: 0.39860 (Simulation time: 0 hr 25 min 25 sec) 
Heartbeat CPU  0 instructions:  566000000 cycles: 1238305997 heartbeat IPC: 0.51720 cumulative IPC: 0.39880 (Simulation time: 0 hr 25 min 28 sec) 
Heartbeat CPU  0 instructions:  567000003 cycles: 1240179108 heartbeat IPC: 0.53387 cumulative IPC: 0.39901 (Simulation time: 0 hr 25 min 31 sec) 
Heartbeat CPU  0 instructions:  568000000 cycles: 1241982287 heartbeat IPC: 0.55457 cumulative IPC: 0.39925 (Simulation time: 0 hr 25 min 33 sec) 
Heartbeat CPU  0 instructions:  569000000 cycles: 1243912590 heartbeat IPC: 0.51805 cumulative IPC: 0.39945 (Simulation time: 0 hr 25 min 36 sec) 
Heartbeat CPU  0 instructions:  570000002 cycles: 1245836249 heartbeat IPC: 0.51984 cumulative IPC: 0.39965 (Simulation time: 0 hr 25 min 39 sec) 
Heartbeat CPU  0 instructions:  571000000 cycles: 1247613613 heartbeat IPC: 0.56263 cumulative IPC: 0.39989 (Simulation time: 0 hr 25 min 42 sec) 
Heartbeat CPU  0 instructions:  572000000 cycles: 1249517629 heartbeat IPC: 0.52521 cumulative IPC: 0.40009 (Simulation time: 0 hr 25 min 44 sec) 
Heartbeat CPU  0 instructions:  573000002 cycles: 1251453740 heartbeat IPC: 0.51650 cumulative IPC: 0.40028 (Simulation time: 0 hr 25 min 47 sec) 
Heartbeat CPU  0 instructions:  574000001 cycles: 1253265501 heartbeat IPC: 0.55195 cumulative IPC: 0.40052 (Simulation time: 0 hr 25 min 50 sec) 
Heartbeat CPU  0 instructions:  575000003 cycles: 1255124609 heartbeat IPC: 0.53789 cumulative IPC: 0.40073 (Simulation time: 0 hr 25 min 53 sec) 
Heartbeat CPU  0 instructions:  576000000 cycles: 1257054410 heartbeat IPC: 0.51819 cumulative IPC: 0.40092 (Simulation time: 0 hr 25 min 55 sec) 
Heartbeat CPU  0 instructions:  577000002 cycles: 1258946628 heartbeat IPC: 0.52848 cumulative IPC: 0.40113 (Simulation time: 0 hr 25 min 58 sec) 
Heartbeat CPU  0 instructions:  578000002 cycles: 1260733329 heartbeat IPC: 0.55969 cumulative IPC: 0.40136 (Simulation time: 0 hr 26 min 1 sec) 
Heartbeat CPU  0 instructions:  579000003 cycles: 1271733931 heartbeat IPC: 0.09090 cumulative IPC: 0.39852 (Simulation time: 0 hr 26 min 4 sec) 
Heartbeat CPU  0 instructions:  580000000 cycles: 1278542184 heartbeat IPC: 0.14688 cumulative IPC: 0.39711 (Simulation time: 0 hr 26 min 7 sec) 
Heartbeat CPU  0 instructions:  581000003 cycles: 1280296110 heartbeat IPC: 0.57015 cumulative IPC: 0.39736 (Simulation time: 0 hr 26 min 10 sec) 
Heartbeat CPU  0 instructions:  582000001 cycles: 1282190787 heartbeat IPC: 0.52779 cumulative IPC: 0.39756 (Simulation time: 0 hr 26 min 13 sec) 
Heartbeat CPU  0 instructions:  583000002 cycles: 1284113156 heartbeat IPC: 0.52019 cumulative IPC: 0.39775 (Simulation time: 0 hr 26 min 15 sec) 
Heartbeat CPU  0 instructions:  584000000 cycles: 1285920414 heartbeat IPC: 0.55332 cumulative IPC: 0.39799 (Simulation time: 0 hr 26 min 18 sec) 
Heartbeat CPU  0 instructions:  585000003 cycles: 1287773734 heartbeat IPC: 0.53957 cumulative IPC: 0.39820 (Simulation time: 0 hr 26 min 21 sec) 
Heartbeat CPU  0 instructions:  586000003 cycles: 1289843210 heartbeat IPC: 0.48321 cumulative IPC: 0.39834 (Simulation time: 0 hr 26 min 24 sec) 
Heartbeat CPU  0 instructions:  587000001 cycles: 1291883426 heartbeat IPC: 0.49014 cumulative IPC: 0.39850 (Simulation time: 0 hr 26 min 26 sec) 
Heartbeat CPU  0 instructions:  588000000 cycles: 1293640604 heartbeat IPC: 0.56909 cumulative IPC: 0.39874 (Simulation time: 0 hr 26 min 29 sec) 
Heartbeat CPU  0 instructions:  589000000 cycles: 1295550605 heartbeat IPC: 0.52356 cumulative IPC: 0.39894 (Simulation time: 0 hr 26 min 32 sec) 
Heartbeat CPU  0 instructions:  590000001 cycles: 1297456775 heartbeat IPC: 0.52461 cumulative IPC: 0.39913 (Simulation time: 0 hr 26 min 34 sec) 
Heartbeat CPU  0 instructions:  591000000 cycles: 1299201655 heartbeat IPC: 0.57310 cumulative IPC: 0.39938 (Simulation time: 0 hr 26 min 37 sec) 
Heartbeat CPU  0 instructions:  592000000 cycles: 1301085038 heartbeat IPC: 0.53096 cumulative IPC: 0.39958 (Simulation time: 0 hr 26 min 40 sec) 
Heartbeat CPU  0 instructions:  593000002 cycles: 1303000549 heartbeat IPC: 0.52205 cumulative IPC: 0.39977 (Simulation time: 0 hr 26 min 43 sec) 
Heartbeat CPU  0 instructions:  594000002 cycles: 1304815760 heartbeat IPC: 0.55090 cumulative IPC: 0.39999 (Simulation time: 0 hr 26 min 45 sec) 
Heartbeat CPU  0 instructions:  595000003 cycles: 1306624207 heartbeat IPC: 0.55296 cumulative IPC: 0.40022 (Simulation time: 0 hr 26 min 48 sec) 
Heartbeat CPU  0 instructions:  596000000 cycles: 1308538976 heartbeat IPC: 0.52225 cumulative IPC: 0.40041 (Simulation time: 0 hr 26 min 51 sec) 
Heartbeat CPU  0 instructions:  597000003 cycles: 1310432057 heartbeat IPC: 0.52824 cumulative IPC: 0.40060 (Simulation time: 0 hr 26 min 54 sec) 
Heartbeat CPU  0 instructions:  598000000 cycles: 1312164591 heartbeat IPC: 0.57719 cumulative IPC: 0.40085 (Simulation time: 0 hr 26 min 56 sec) 
Heartbeat CPU  0 instructions:  599000000 cycles: 1314073577 heartbeat IPC: 0.52384 cumulative IPC: 0.40104 (Simulation time: 0 hr 26 min 59 sec) 
Heartbeat CPU  0 instructions:  600000000 cycles: 1315983208 heartbeat IPC: 0.52366 cumulative IPC: 0.40122 (Simulation time: 0 hr 27 min 2 sec) 
Finished CPU 0 instructions: 500000000 cycles: 1246188596 cumulative IPC: 0.40122 (Simulation time: 0 hr 27 min 2 sec) 

ChampSim completed all CPUs

[ROI Statistics]
Core_0_instructions 500000000
Core_0_cycles 1246188596
Core_0_IPC 0.40122

Core_0_branch_prediction_accuracy 99.17161
Core_0_branch_MPKI 0.01066
Core_0_average_ROB_occupancy_at_mispredict 253.69000

Core_0_L1D_total_access 254252874
Core_0_L1D_total_hit 250262843
Core_0_L1D_total_miss 3990031
Core_0_L1D_loads 171273520
Core_0_L1D_load_hit 168036027
Core_0_L1D_load_miss 3237493
Core_0_L1D_RFOs 82979354
Core_0_L1D_RFO_hit 82226816
Core_0_L1D_RFO_miss 752538
Core_0_L1D_prefetches 0
Core_0_L1D_prefetch_hit 0
Core_0_L1D_prefetch_miss 0
Core_0_L1D_writebacks 0
Core_0_L1D_writeback_hit 0
Core_0_L1D_writeback_miss 0
Core_0_L1D_prefetch_requested 0
Core_0_L1D_prefetch_dropped 0
Core_0_L1D_prefetch_issued 0
Core_0_L1D_prefetch_filled 0
Core_0_L1D_prefetch_useful 0
Core_0_L1D_prefetch_useless 0
Core_0_L1D_prefetch_late 0
Core_0_L1D_average_miss_latency 94.57903

Core_0_L1D_rq_access 255819396
Core_0_L1D_rq_forward 0
Core_0_L1D_rq_merged 84111793
Core_0_L1D_rq_to_cache 171305944
Core_0_L1D_rq_full 0

Core_0_L1D_wq_access 84479085
Core_0_L1D_wq_forward 401659
Core_0_L1D_wq_merged 1184501
Core_0_L1D_wq_to_cache 83294584
Core_0_L1D_wq_full 4694

Core_0_L1D_pq_access 0
Core_0_L1D_pq_forward 0
Core_0_L1D_pq_merged 0
Core_0_L1D_pq_to_cache 0
Core_0_L1D_pq_full 0

Core_0_L1D_acc_epochs 656741
Core_0_L1D_acc_level_0 656741
Core_0_L1D_acc_level_1 0
Core_0_L1D_acc_level_2 0
Core_0_L1D_acc_level_3 0
Core_0_L1D_acc_level_4 0
Core_0_L1D_acc_level_5 0
Core_0_L1D_acc_level_6 0
Core_0_L1D_acc_level_7 0
Core_0_L1D_acc_level_8 0
Core_0_L1D_acc_level_9 0

Core_0_L1I_total_access 133215810
Core_0_L1I_total_hit 133215810
Core_0_L1I_total_miss 0
Core_0_L1I_loads 133215810
Core_0_L1I_load_hit 133215810
Core_0_L1I_load_miss 0
Core_0_L1I_RFOs 0
Core_0_L1I_RFO_hit 0
Core_0_L1I_RFO_miss 0
Core_0_L1I_prefetches 0
Core_0_L1I_prefetch_hit 0
Core_0_L1I_prefetch_miss 0
Core_0_L1I_writebacks 0
Core_0_L1I_writeback_hit 0
Core_0_L1I_writeback_miss 0
Core_0_L1I_prefetch_requested 0
Core_0_L1I_prefetch_dropped 0
Core_0_L1I_prefetch_issued 0
Core_0_L1I_prefetch_filled 0
Core_0_L1I_prefetch_useful 0
Core_0_L1I_prefetch_useless 0
Core_0_L1I_prefetch_late 0
Core_0_L1I_average_miss_latency -nan

Core_0_L1I_rq_access 500000000
Core_0_L1I_rq_forward 0
Core_0_L1I_rq_merged 366784190
Core_0_L1I_rq_to_cache 133215810
Core_0_L1I_rq_full 0

Core_0_L1I_wq_access 0
Core_0_L1I_wq_forward 0
Core_0_L1I_wq_merged 0
Core_0_L1I_wq_to_cache 0
Core_0_L1I_wq_full 0

Core_0_L1I_pq_access 0
Core_0_L1I_pq_forward 0
Core_0_L1I_pq_merged 0
Core_0_L1I_pq_to_cache 0
Core_0_L1I_pq_full 0

Core_0_L1I_acc_epochs 656741
Core_0_L1I_acc_level_0 656741
Core_0_L1I_acc_level_1 0
Core_0_L1I_acc_level_2 0
Core_0_L1I_acc_level_3 0
Core_0_L1I_acc_level_4 0
Core_0_L1I_acc_level_5 0
Core_0_L1I_acc_level_6 0
Core_0_L1I_acc_level_7 0
Core_0_L1I_acc_level_8 0
Core_0_L1I_acc_level_9 0

Core_0_L2C_total_access 6555874
Core_0_L2C_total_hit 3952946
Core_0_L2C_total_miss 2602928
Core_0_L2C_loads 3237490
Core_0_L2C_load_hit 3153911
Core_0_L2C_load_miss 83579
Core_0_L2C_RFOs 752538
Core_0_L2C_RFO_hit 2032
Core_0_L2C_RFO_miss 750506
Core_0_L2C_prefetches 1779503
Core_0_L2C_prefetch_hit 11499
Core_0_L2C_prefetch_miss 1768004
Core_0_L2C_writebacks 786343
Core_0_L2C_writeback_hit 785504
Core_0_L2C_writeback_miss 839
Core_0_L2C_prefetch_requested 2126650
Core_0_L2C_prefetch_dropped 0
Core_0_L2C_prefetch_issued 2126650
Core_0_L2C_prefetch_filled 2102848
Core_0_L2C_prefetch_useful 2079366
Core_0_L2C_prefetch_useless 23035
Core_0_L2C_prefetch_late 66
Core_0_L2C_average_miss_latency 281.96486

Core_0_L2C_rq_access 3990031
Core_0_L2C_rq_forward 0
Core_0_L2C_rq_merged 0
Core_0_L2C_rq_to_cache 3990028
Core_0_L2C_rq_full 0

Core_0_L2C_wq_access 786343
Core_0_L2C_wq_forward 3
Core_0_L2C_wq_merged 0
Core_0_L2C_wq_to_cache 786343
Core_0_L2C_wq_full 0

Core_0_L2C_pq_access 2126650
Core_0_L2C_pq_forward 0
Core_0_L2C_pq_merged 0
Core_0_L2C_pq_to_cache 2126650
Core_0_L2C_pq_full 0

Core_0_L2C_acc_epochs 656741
Core_0_L2C_acc_level_0 400617
Core_0_L2C_acc_level_1 48869
Core_0_L2C_acc_level_2 40639
Core_0_L2C_acc_level_3 14825
Core_0_L2C_acc_level_4 9545
Core_0_L2C_acc_level_5 26415
Core_0_L2C_acc_level_6 5205
Core_0_L2C_acc_level_7 6982
Core_0_L2C_acc_level_8 3918
Core_0_L2C_acc_level_9 99726

Core_0_LLC_total_access 3365670
Core_0_LLC_total_hit 916552
Core_0_LLC_total_miss 2449118
Core_0_LLC_loads 83512
Core_0_LLC_load_hit 28463
Core_0_LLC_load_miss 55049
Core_0_LLC_RFOs 750506
Core_0_LLC_RFO_hit 144965
Core_0_LLC_RFO_miss 605541
Core_0_LLC_prefetches 1778639
Core_0_LLC_prefetch_hit 483972
Core_0_LLC_prefetch_miss 1294667
Core_0_LLC_writebacks 753013
Core_0_LLC_writeback_hit 259152
Core_0_LLC_writeback_miss 493861
Core_0_LLC_prefetch_requested 0
Core_0_LLC_prefetch_dropped 0
Core_0_LLC_prefetch_issued 0
Core_0_LLC_prefetch_filled 1565150
Core_0_LLC_prefetch_useful 8822
Core_0_LLC_prefetch_useless 1554449
Core_0_LLC_prefetch_late 0
Core_0_LLC_average_miss_latency 222.48609

Core_0_LLC_rq_access 834020
Core_0_LLC_rq_forward 0
Core_0_LLC_rq_merged 0
Core_0_LLC_rq_to_cache 834018
Core_0_LLC_rq_full 0

Core_0_LLC_wq_access 753013
Core_0_LLC_wq_forward 2
Core_0_LLC_wq_merged 0
Core_0_LLC_wq_to_cache 753013
Core_0_LLC_wq_full 0

Core_0_LLC_pq_access 2114387
Core_0_LLC_pq_forward 0
Core_0_LLC_pq_merged 0
Core_0_LLC_pq_to_cache 2114387
Core_0_LLC_pq_full 0

Core_0_LLC_acc_epochs 1285140
Core_0_LLC_acc_level_0 1282256
Core_0_LLC_acc_level_1 1082
Core_0_LLC_acc_level_2 883
Core_0_LLC_acc_level_3 45
Core_0_LLC_acc_level_4 30
Core_0_LLC_acc_level_5 673
Core_0_LLC_acc_level_6 12
Core_0_LLC_acc_level_7 21
Core_0_LLC_acc_level_8 9
Core_0_LLC_acc_level_9 129

Core_0_major_page_fault 0
Core_0_minor_page_fault 23870

[Bingo] PHT Access: 71866
[Bingo] PHT Hit PC+Addr: 2060
